employee_id,full_name,email,department,sub_team,job_level,hire_date,exit_date,exit_type,region,manager_id,is_active,employee_status
EMP-04226,Ryder Ryan,ryder.ryan@company.com,Engineering,QA,L3,04-02-2021,,,EU,EMP-01078,TRUE,active
EMP-04227,Mason Hansen,mason.hansen@company.com,Engineering,DevOps,L3,12-09-2021,,,EU,EMP-03962,TRUE,active
EMP-04228,Susan Gibson,susan.gibson2@company.com,Engineering,QA,L3,25-03-2021,,,US,EMP-01079,TRUE,active
EMP-04229,Riley Simpson,riley.simpson@company.com,Engineering,QA,L3,09-10-2021,28-09-2025,voluntary,US,EMP-03981,FALSE,exited
EMP-04230,Rowan Fernandez,rowan.fernandez@company.com,Engineering,DevOps,L3,09-10-2021,,,EU,EMP-03978,TRUE,active
EMP-04231,Jordan Hall,jordan.hall@company.com,Engineering,QA,L3,20-09-2021,,,US,EMP-00134,TRUE,active
EMP-04232,James Cooper,james.cooper@company.com,Engineering,Backend,L3,28-05-2021,16-11-2026,voluntary,US,EMP-01063,FALSE,exited
EMP-04233,Reid Ramos,reid.ramos@company.com,Engineering,Frontend,L3,24-03-2021,,,EU,EMP-01097,TRUE,active
EMP-04234,Jeremy Durham,jeremy.durham@company.com,Engineering,Frontend,L3,22-05-2021,,,APAC,EMP-01122,TRUE,active
EMP-04235,Victoria Coleman,victoria.coleman@company.com,Engineering,Data,L3,04-11-2021,,,US,EMP-04011,TRUE,active
EMP-04236,Denise Harris,denise.harris@company.com,Engineering,DevOps,L3,28-05-2021,07-05-2022,voluntary,US,EMP-03952,FALSE,exited
EMP-04237,Taylor Anderson,taylor.anderson@company.com,Engineering,Backend,L3,10-03-2021,17-08-2024,voluntary,APAC,EMP-03969,FALSE,exited
EMP-04238,Justin Rose,justin.rose@company.com,Engineering,Backend,L3,17-04-2021,,,APAC,EMP-03986,TRUE,active
EMP-04239,David Webb,david.webb@company.com,Engineering,QA,L3,09-02-2021,02-03-2025,voluntary,EU,EMP-02980,FALSE,exited
EMP-04240,Elijah Price,elijah.price@company.com,Engineering,Data,L3,24-05-2021,23-04-2025,voluntary,EU,EMP-03999,FALSE,exited
EMP-04241,Steven Larson,steven.larson3@company.com,Engineering,Data,L3,05-03-2021,,,US,EMP-04015,TRUE,active
EMP-04242,Anna Hudson,anna.hudson@company.com,Engineering,DevOps,L3,16-03-2021,,,EU,EMP-01091,TRUE,active
EMP-04243,Jerry Bell,jerry.bell2@company.com,Engineering,Frontend,L3,18-12-2021,09-10-2023,voluntary,APAC,EMP-02997,FALSE,exited
EMP-04244,Betty Stewart,betty.stewart@company.com,Engineering,Backend,L3,06-02-2021,28-06-2023,performance,US,EMP-03992,FALSE,exited
EMP-04245,Blake Hassan,blake.hassan@company.com,Engineering,DevOps,L3,19-09-2021,25-03-2024,voluntary,APAC,EMP-02982,FALSE,exited
EMP-04246,Nicholas Price,nicholas.price@company.com,Engineering,QA,L3,12-12-2021,,,APAC,EMP-03973,TRUE,active
EMP-04247,Reid Brown,reid.brown@company.com,Engineering,Data,L3,04-07-2021,,,US,EMP-03964,TRUE,active
EMP-04248,Stephanie Mason,stephanie.mason@company.com,Engineering,Backend,L3,28-09-2021,,,US,EMP-04014,TRUE,active
EMP-04249,Jeffrey Gutierrez,jeffrey.gutierrez2@company.com,Engineering,Frontend,L3,02-03-2021,17-08-2025,voluntary,US,EMP-03945,FALSE,exited
EMP-04250,Peyton Torres,peyton.torres@company.com,Engineering,QA,L3,27-04-2021,,,US,EMP-01105,TRUE,active
EMP-04251,Jacqueline Sullivan,jacqueline.sullivan@company.com,Engineering,Data,L3,16-09-2021,,,APAC,EMP-03964,TRUE,active
EMP-04252,Evan Hall,evan.hall@company.com,Engineering,Frontend,L3,17-07-2021,,,US,EMP-01056,TRUE,active
EMP-04253,Catherine Barnes,catherine.barnes@company.com,Engineering,DevOps,L3,20-01-2021,,,APAC,EMP-02994,TRUE,active
EMP-04254,Jaxon Hicks,jaxon.hicks@company.com,Engineering,DevOps,L3,06-08-2021,,,EU,EMP-02982,TRUE,active
EMP-04255,Christina Fernandez,christina.fernandez@company.com,Engineering,QA,L3,05-05-2021,10-01-2023,layoff,EU,EMP-03965,FALSE,exited
EMP-04256,Ann Morgan,ann.morgan@company.com,Engineering,Data,L3,08-02-2021,04-07-2025,voluntary,US,EMP-02992,FALSE,exited
EMP-04257,Debra Rogers,debra.rogers@company.com,Engineering,Frontend,L3,06-01-2021,,,EU,EMP-02993,TRUE,active
EMP-04258,Edward Palmer,edward.palmer@company.com,Engineering,Frontend,L3,04-11-2021,,,US,EMP-03959,TRUE,active
EMP-04259,Frank Sanders,frank.sanders@company.com,Engineering,Data,L3,23-09-2021,,,EU,EMP-04011,TRUE,active
EMP-04260,Riley Franklin,riley.franklin@company.com,Engineering,Frontend,L3,16-08-2021,05-06-2026,layoff,US,EMP-03963,FALSE,exited
EMP-04261,Sage Arnold,sage.arnold@company.com,Engineering,DevOps,L3,02-10-2021,08-08-2025,voluntary,EU,EMP-01092,FALSE,exited
EMP-04262,Emery Woods,emery.woods@company.com,Engineering,Data,L3,28-12-2021,06-03-2023,voluntary,US,EMP-01082,FALSE,exited
EMP-04263,Martha Lee,martha.lee@company.com,Engineering,Data,L3,28-01-2021,,,US,EMP-03949,TRUE,active
EMP-04264,Dorothy Crawford,dorothy.crawford@company.com,Engineering,Backend,L3,01-09-2021,06-06-2023,voluntary,US,EMP-03992,FALSE,exited
EMP-04265,Paul Franklin,paul.franklin@company.com,Engineering,Data,L3,28-04-2021,,,US,EMP-00124,TRUE,active
EMP-04266,Jonathan Chavez,jonathan.chavez@company.com,Engineering,Backend,L3,25-05-2021,15-07-2026,voluntary,APAC,EMP-03948,FALSE,exited
EMP-04267,Jason Diaz,jason.diaz@company.com,Engineering,DevOps,L3,12-03-2021,23-04-2023,layoff,US,EMP-04010,FALSE,exited
EMP-04268,Colin Reed,colin.reed@company.com,Engineering,Backend,L3,27-02-2021,21-06-2022,layoff,US,EMP-03948,FALSE,exited
EMP-04269,Melissa Peterson,melissa.peterson@company.com,Engineering,DevOps,L3,01-08-2021,,,EU,EMP-01096,TRUE,active
EMP-04270,Nathan Hassan,nathan.hassan@company.com,Engineering,Data,L3,04-09-2021,17-12-2022,voluntary,US,EMP-03966,FALSE,exited
EMP-04271,Avery Porter,avery.porter@company.com,Engineering,Backend,L3,14-08-2021,08-01-2022,layoff,APAC,EMP-03997,FALSE,exited
EMP-04272,Amber Owens,amber.owens@company.com,Engineering,Backend,L3,14-08-2021,,,EU,EMP-03993,TRUE,active
EMP-04273,Megan Fox,megan.fox@company.com,Engineering,DevOps,L3,09-12-2021,12-01-2022,layoff,US,EMP-03002,FALSE,exited
EMP-04274,Finn Harris,finn.harris@company.com,Engineering,DevOps,L3,25-08-2021,11-06-2022,layoff,US,EMP-01054,FALSE,exited
EMP-04275,Emma Smith,emma.smith@company.com,Engineering,Data,L3,28-01-2021,,,US,EMP-01051,TRUE,active
EMP-04276,Amy Hoffman,amy.hoffman@company.com,Engineering,QA,L3,17-07-2021,25-12-2022,voluntary,US,EMP-01104,FALSE,exited
EMP-04277,Tyler Jones,tyler.jones@company.com,Engineering,QA,L3,18-06-2021,,,US,EMP-01083,TRUE,active
EMP-04278,Zachary Stevens,zachary.stevens@company.com,Engineering,QA,L3,21-10-2021,25-06-2022,voluntary,APAC,EMP-03991,FALSE,exited
EMP-04279,Derek Morales,derek.morales@company.com,Engineering,Frontend,L3,26-09-2021,,,US,EMP-03984,TRUE,active
EMP-04280,Andrew Wright,andrew.wright@company.com,Engineering,QA,L3,07-08-2021,,,APAC,EMP-01109,TRUE,active
EMP-04281,Theresa King,theresa.king@company.com,Engineering,QA,L3,19-04-2021,19-01-2024,voluntary,EU,EMP-01090,FALSE,exited
EMP-04282,Reese Pearson,reese.pearson@company.com,Engineering,Data,L3,05-02-2021,08-06-2023,voluntary,US,EMP-02981,FALSE,exited
EMP-04283,Peter Chavez,peter.chavez@company.com,Engineering,Backend,L3,15-06-2021,01-09-2023,retirement,US,EMP-01080,FALSE,exited
EMP-04284,Gregory Gonzalez,gregory.gonzalez@company.com,Engineering,Data,L3,15-04-2021,09-09-2023,layoff,US,EMP-03995,FALSE,exited
EMP-04285,Melissa White,melissa.white2@company.com,Engineering,Backend,L3,04-02-2021,,,EU,EMP-03969,TRUE,active
EMP-04286,Helen Ramos,helen.ramos@company.com,Engineering,Data,L3,10-02-2021,21-02-2023,layoff,EU,EMP-03966,FALSE,exited
EMP-04287,Timothy Webb,timothy.webb@company.com,Engineering,DevOps,L3,08-12-2021,13-02-2022,voluntary,US,EMP-02994,FALSE,exited
EMP-04288,Finn Holt,finn.holt@company.com,Engineering,Frontend,L3,27-03-2021,16-04-2022,voluntary,APAC,EMP-02975,FALSE,exited
EMP-04289,Sydney Bennett,sydney.bennett@company.com,Engineering,Data,L3,18-07-2021,,,US,EMP-03964,TRUE,active
EMP-04290,Marcus Franklin,marcus.franklin@company.com,Engineering,Data,L3,26-03-2021,,,US,EMP-00124,TRUE,active
EMP-04291,Raymond Fernandez,raymond.fernandez@company.com,Engineering,DevOps,L3,10-10-2021,,,US,EMP-03001,TRUE,active
EMP-04292,Amy Gutierrez,amy.gutierrez@company.com,Engineering,QA,L3,19-08-2021,,,US,EMP-04005,TRUE,active
EMP-04293,Zachary Soto,zachary.soto@company.com,Engineering,Backend,L3,26-08-2021,,,US,EMP-03951,TRUE,active
EMP-04294,Leah Garza,leah.garza@company.com,Engineering,Frontend,L3,13-06-2021,,,US,EMP-03968,TRUE,active
EMP-04295,Mason Ross,mason.ross@company.com,Engineering,Backend,L3,22-10-2021,28-08-2025,layoff,US,EMP-01080,FALSE,exited
EMP-04296,Susan Hill,susan.hill@company.com,Engineering,DevOps,L2,21-03-2021,19-03-2023,layoff,US,EMP-04002,FALSE,exited
EMP-04297,Jose Lee,jose.lee@company.com,Engineering,QA,L2,11-12-2021,,,US,EMP-01110,TRUE,active
EMP-04298,Ryder Fox,ryder.fox@company.com,Engineering,Data,L2,23-11-2021,07-11-2023,voluntary,US,EMP-03994,FALSE,exited
EMP-04299,Mariah West,mariah.west@company.com,Engineering,DevOps,L2,10-06-2021,,,US,EMP-02996,TRUE,active
EMP-04300,Hannah Blair,hannah.blair@company.com,Engineering,Backend,L2,17-08-2021,,,EU,EMP-01049,TRUE,active
EMP-04301,Sharon Durham,sharon.durham@company.com,Engineering,Frontend,L2,26-07-2021,28-07-2022,voluntary,EU,EMP-02984,FALSE,exited
EMP-04302,Parker Porter,parker.porter@company.com,Engineering,DevOps,L2,03-05-2021,03-09-2024,voluntary,EU,EMP-01100,FALSE,exited
EMP-04303,Jasmine Mills,jasmine.mills@company.com,Engineering,DevOps,L2,23-04-2021,,,EU,EMP-01121,TRUE,active
EMP-04304,Paul Gardner,paul.gardner@company.com,Engineering,DevOps,L2,26-04-2021,,,US,EMP-03978,TRUE,active
EMP-04305,Sara Foster,sara.foster2@company.com,Engineering,Data,L2,04-12-2021,,,US,EMP-03999,TRUE,active
EMP-04306,Denise Foster,denise.foster2@company.com,Engineering,Frontend,L2,06-09-2021,22-07-2025,voluntary,US,EMP-01081,FALSE,exited
EMP-04307,Julian Diaz,julian.diaz@company.com,Engineering,Backend,L2,02-12-2021,24-04-2024,performance,EU,EMP-01050,FALSE,exited
EMP-04308,Owen Gonzales,owen.gonzales@company.com,Engineering,Backend,L2,16-06-2021,,,APAC,EMP-04006,TRUE,active
EMP-04309,Andrea Arnold,andrea.arnold@company.com,Engineering,Backend,L2,22-02-2021,04-10-2022,performance,US,EMP-01095,FALSE,exited
EMP-04310,Justin Holt,justin.holt@company.com,Engineering,QA,L2,27-08-2021,27-06-2024,voluntary,US,EMP-02980,FALSE,exited
EMP-04311,Alexis Bryant,alexis.bryant@company.com,Engineering,Frontend,L2,20-12-2021,,,US,EMP-02997,TRUE,active
EMP-04312,Teresa Stone,teresa.stone@company.com,Engineering,QA,L2,23-07-2021,08-12-2023,voluntary,APAC,EMP-03970,FALSE,exited
EMP-04313,Jennifer Lopez,jennifer.lopez@company.com,Engineering,Frontend,L2,26-08-2021,,,EU,EMP-01057,TRUE,active
EMP-04314,Jennifer Bradley,jennifer.bradley@company.com,Engineering,QA,L2,21-07-2021,02-12-2022,voluntary,APAC,EMP-01075,FALSE,exited
EMP-04315,Amanda Wells,amanda.wells@company.com,Engineering,Data,L2,24-01-2021,,,EU,EMP-01120,TRUE,active
EMP-04316,Connor Anderson,connor.anderson2@company.com,Engineering,DevOps,L2,22-10-2021,,,US,EMP-02996,TRUE,active
EMP-04317,Samuel McDonald,samuel.mcdonald@company.com,Engineering,Backend,L2,11-05-2021,02-03-2023,voluntary,US,EMP-01050,FALSE,exited
EMP-04318,Nicholas Hansen,nicholas.hansen@company.com,Engineering,QA,L2,11-04-2021,,,US,EMP-01058,TRUE,active
EMP-04319,Elijah Stephens,elijah.stephens@company.com,Engineering,Backend,L2,25-07-2021,04-11-2022,performance,APAC,EMP-00123,FALSE,exited
EMP-04320,Colin Arnold,colin.arnold@company.com,Engineering,Frontend,L2,04-05-2021,28-01-2022,voluntary,EU,EMP-04000,FALSE,exited
EMP-04321,Diana Alvarez,diana.alvarez@company.com,Engineering,Frontend,L2,26-09-2021,09-04-2025,voluntary,EU,EMP-00114,FALSE,exited
EMP-04322,Denise Sullivan,denise.sullivan@company.com,Engineering,Data,L2,23-01-2021,,,US,EMP-01120,TRUE,active
EMP-04323,Anna Green,anna.green@company.com,Engineering,Frontend,L2,16-07-2021,02-10-2024,voluntary,EU,EMP-01069,FALSE,exited
EMP-04324,Dakota Garza,dakota.garza@company.com,Engineering,QA,L2,16-08-2021,17-03-2022,layoff,EU,EMP-01109,FALSE,exited
EMP-04325,Rachel Gardner,rachel.gardner@company.com,Engineering,QA,L2,13-09-2021,,,US,EMP-03953,TRUE,active
EMP-04326,Blake Mendoza,blake.mendoza@company.com,Engineering,QA,L2,20-08-2021,,,US,EMP-01110,TRUE,active
EMP-04327,Sandra Chavez,sandra.chavez@company.com,Engineering,Backend,L2,02-03-2021,28-04-2022,voluntary,EU,EMP-03969,FALSE,exited
EMP-04328,Reid Long,reid.long@company.com,Engineering,Backend,L2,15-02-2021,03-07-2022,voluntary,US,EMP-01063,FALSE,exited
EMP-04329,Hayden Bell,hayden.bell@company.com,Engineering,Backend,L2,21-01-2021,17-01-2022,retirement,EU,EMP-01114,FALSE,exited
EMP-04330,Cynthia Ramos,cynthia.ramos@company.com,Engineering,Frontend,L2,08-03-2021,,,US,EMP-01108,TRUE,active
EMP-04331,Miles Marshall,miles.marshall@company.com,Engineering,Frontend,L2,22-06-2021,,,US,EMP-02988,TRUE,active
EMP-04332,Sage Garza,sage.garza@company.com,Engineering,Backend,L2,07-06-2021,,,EU,EMP-02985,TRUE,active
EMP-04333,Brendan Ali,brendan.ali@company.com,Engineering,DevOps,L2,05-10-2021,,,EU,EMP-02994,TRUE,active
EMP-04334,Samuel Gonzalez,samuel.gonzalez@company.com,Engineering,QA,L2,18-10-2021,,,APAC,EMP-03970,TRUE,active
EMP-04335,Scott Payne,scott.payne@company.com,Engineering,Data,L2,03-03-2021,22-01-2024,layoff,US,EMP-00118,FALSE,exited
EMP-04336,Nancy Bell,nancy.bell2@company.com,Engineering,DevOps,L2,15-08-2021,,,US,EMP-03983,TRUE,active
EMP-04337,Denise Ryan,denise.ryan2@company.com,Engineering,Data,L2,16-01-2021,,,EU,EMP-01060,TRUE,active
EMP-04338,Linda Bradley,linda.bradley@company.com,Engineering,Data,L2,28-08-2021,,,US,EMP-03964,TRUE,active
EMP-04339,Megan Ahmed,megan.ahmed@company.com,Engineering,Backend,L2,22-05-2021,,,APAC,EMP-00123,TRUE,active
EMP-04340,Charlie Payne,charlie.payne@company.com,Engineering,QA,L2,13-04-2021,03-12-2022,voluntary,US,EMP-03947,FALSE,exited
EMP-04341,Jenna Ferguson,jenna.ferguson@company.com,Engineering,DevOps,L2,20-12-2021,25-08-2025,voluntary,EU,EMP-03946,FALSE,exited
EMP-04342,Evelyn Walker,evelyn.walker2@company.com,Engineering,QA,L2,05-04-2021,01-09-2022,layoff,US,EMP-01052,FALSE,exited
EMP-04343,Alec Cook,alec.cook@company.com,Engineering,QA,L2,06-10-2021,29-03-2022,voluntary,APAC,EMP-01109,FALSE,exited
EMP-04344,Eli Singh,eli.singh@company.com,Engineering,Backend,L2,14-05-2021,,,EU,EMP-04014,TRUE,active
EMP-04345,Sharon Flores,sharon.flores@company.com,Engineering,Backend,L2,24-03-2021,,,APAC,EMP-00135,TRUE,active
EMP-04346,Jordan Porter,jordan.porter@company.com,Engineering,Backend,L2,07-05-2021,,,US,EMP-03977,TRUE,active
EMP-04347,Katherine Washington,katherine.washington@company.com,Engineering,Data,L2,05-05-2021,,,APAC,EMP-02981,TRUE,active
EMP-04348,Cheryl Evans,cheryl.evans@company.com,Engineering,QA,L2,24-06-2021,,,US,EMP-02990,TRUE,active
EMP-04349,Sara Blair,sara.blair@company.com,Engineering,Data,L2,01-04-2021,15-04-2024,voluntary,EU,EMP-03955,FALSE,exited
EMP-04350,Martha Rivera,martha.rivera@company.com,Engineering,DevOps,L2,02-02-2021,31-10-2024,voluntary,APAC,EMP-04010,FALSE,exited
EMP-04351,Connor Bennett,connor.bennett@company.com,Engineering,DevOps,L2,08-07-2021,,,US,EMP-04009,TRUE,active
EMP-04352,Jonathan Becker,jonathan.becker@company.com,Engineering,Data,L2,27-10-2021,08-04-2026,performance,EU,EMP-02987,FALSE,exited
EMP-04353,George Medina,george.medina@company.com,Engineering,Frontend,L2,22-05-2021,28-03-2022,layoff,EU,EMP-00125,FALSE,exited
EMP-04354,Colin Mills,colin.mills@company.com,Engineering,Frontend,L2,09-05-2021,14-01-2025,layoff,US,EMP-03984,FALSE,exited
EMP-04355,Julie Ferguson,julie.ferguson@company.com,Engineering,DevOps,L2,07-10-2021,04-11-2022,voluntary,EU,EMP-04010,FALSE,exited
EMP-04356,Owen Simmons,owen.simmons@company.com,Engineering,Data,L2,04-12-2021,12-01-2023,layoff,APAC,EMP-04015,FALSE,exited
EMP-04357,Tyler Daniels,tyler.daniels@company.com,Engineering,QA,L2,15-03-2021,27-04-2022,retirement,US,EMP-01113,FALSE,exited
EMP-04358,Parker Pearson,parker.pearson@company.com,Engineering,Frontend,L2,08-04-2021,,,APAC,EMP-03972,TRUE,active
EMP-04359,Denise Dixon,denise.dixon@company.com,Engineering,Backend,L2,11-01-2021,,,US,EMP-01049,TRUE,active
EMP-04360,Sharon Jones,sharon.jones@company.com,Engineering,Frontend,L2,13-11-2021,,,US,EMP-02975,TRUE,active
EMP-04361,Heather Nguyen,heather.nguyen@company.com,Engineering,DevOps,L2,13-01-2021,,,US,EMP-01094,TRUE,active
EMP-04362,Carolyn Herrera,carolyn.herrera@company.com,Engineering,QA,L2,04-09-2021,,,US,EMP-00132,TRUE,active
EMP-04363,Zachary Alvarez,zachary.alvarez@company.com,Engineering,Data,L2,09-01-2021,30-10-2023,voluntary,EU,EMP-01051,FALSE,exited
EMP-04364,Jordan Fox,jordan.fox@company.com,Engineering,Data,L2,24-06-2021,,,US,EMP-03999,TRUE,active
EMP-04365,Margaret White,margaret.white@company.com,Engineering,DevOps,L2,10-01-2021,11-05-2022,voluntary,APAC,EMP-03952,FALSE,exited
EMP-04366,Erica Hansen,erica.hansen@company.com,Engineering,QA,L2,21-03-2021,,,US,EMP-02983,TRUE,active
EMP-04367,Mariah Meyer,mariah.meyer@company.com,Engineering,Backend,L2,07-11-2021,,,US,EMP-04004,TRUE,active
EMP-04368,Leo Graham,leo.graham@company.com,Engineering,Backend,L2,21-12-2021,,,US,EMP-01123,TRUE,active
EMP-04369,Kendall Stone,kendall.stone@company.com,Engineering,DevOps,L2,06-05-2021,02-04-2022,layoff,EU,EMP-03002,FALSE,exited
EMP-04370,Sebastian Franklin,sebastian.franklin@company.com,Engineering,QA,L2,25-11-2021,08-06-2022,voluntary,APAC,EMP-01112,FALSE,exited
EMP-04371,Ethan Daniels,ethan.daniels@company.com,Engineering,DevOps,L2,15-07-2021,,,US,EMP-03001,TRUE,active
EMP-04372,Caleb Hunter,caleb.hunter@company.com,Engineering,Frontend,L2,12-01-2021,,,US,EMP-01106,TRUE,active
EMP-04373,Judith Thompson,judith.thompson@company.com,Engineering,Data,L2,25-08-2021,27-10-2022,layoff,US,EMP-00133,FALSE,exited
EMP-04374,Ruth Pearson,ruth.pearson@company.com,Engineering,Backend,L2,23-12-2021,15-01-2022,layoff,US,EMP-03977,FALSE,exited
EMP-04375,Justin Gardner,justin.gardner@company.com,Engineering,Data,L2,04-08-2021,26-08-2024,voluntary,US,EMP-02972,FALSE,exited
EMP-04376,John Gonzalez,john.gonzalez@company.com,Engineering,Backend,L2,27-07-2021,,,EU,EMP-04004,TRUE,active
EMP-04377,Sharon Cross,sharon.cross@company.com,Engineering,QA,L2,19-08-2021,,,US,EMP-01098,TRUE,active
EMP-04378,Steven Coleman,steven.coleman@company.com,Engineering,DevOps,L2,04-09-2021,26-04-2023,voluntary,US,EMP-01096,FALSE,exited
EMP-04379,Blake Kelly,blake.kelly@company.com,Engineering,QA,L2,07-07-2021,,,US,EMP-03970,TRUE,active
EMP-04380,Amy Wallace,amy.wallace@company.com,Engineering,Backend,L2,06-06-2021,27-05-2023,voluntary,US,EMP-01049,FALSE,exited
EMP-04381,Karen Ortiz,karen.ortiz@company.com,Engineering,Backend,L2,28-10-2021,09-02-2022,layoff,US,EMP-03948,FALSE,exited
EMP-04382,Sofia Hunt,sofia.hunt@company.com,Engineering,QA,L2,03-06-2021,,,APAC,EMP-01077,TRUE,active
EMP-04383,Brian Stephens,brian.stephens@company.com,Engineering,Backend,L2,17-12-2021,10-01-2026,layoff,US,EMP-02986,FALSE,exited
EMP-04384,Declan Hunter,declan.hunter@company.com,Engineering,DevOps,L2,12-08-2021,,,EU,EMP-01055,TRUE,active
EMP-04385,Judith Wallace,judith.wallace2@company.com,Engineering,QA,L2,14-05-2021,26-03-2023,performance,EU,EMP-01052,FALSE,exited
EMP-04386,Oliver Hicks,oliver.hicks@company.com,Engineering,QA,L2,12-08-2021,01-03-2024,layoff,US,EMP-01113,FALSE,exited
EMP-04387,Jack Ortiz,jack.ortiz@company.com,Engineering,Data,L2,08-02-2021,,,US,EMP-03998,TRUE,active
EMP-04388,Samuel Snyder,samuel.snyder3@company.com,Engineering,Data,L2,23-11-2021,,,US,EMP-03971,TRUE,active
EMP-04389,Deborah Johnson,deborah.johnson@company.com,Engineering,Backend,L2,01-06-2021,,,US,EMP-03993,TRUE,active
EMP-04390,Aiden Byrd,aiden.byrd@company.com,Engineering,DevOps,L2,05-10-2021,,,US,EMP-01091,TRUE,active
EMP-04391,Robin Murphy,robin.murphy@company.com,Engineering,Frontend,L2,06-11-2021,25-09-2022,voluntary,US,EMP-03975,FALSE,exited
EMP-04392,Gloria Johansson,gloria.johansson@company.com,Engineering,Backend,L2,12-10-2021,,,US,EMP-01063,TRUE,active
EMP-04393,Anthony Perry,anthony.perry@company.com,Engineering,QA,L2,20-06-2021,,,EU,EMP-03973,TRUE,active
EMP-04394,Alicia Hicks,alicia.hicks@company.com,Engineering,DevOps,L2,07-09-2021,,,US,EMP-02979,TRUE,active
EMP-04395,Joshua Hamilton,joshua.hamilton@company.com,Engineering,Frontend,L2,10-08-2021,10-09-2026,performance,APAC,EMP-02997,FALSE,exited
EMP-04396,Jonathan Hamilton,jonathan.hamilton@company.com,Engineering,DevOps,L2,10-07-2021,12-02-2026,voluntary,US,EMP-03946,FALSE,exited
EMP-04397,William Chavez,william.chavez@company.com,Engineering,QA,L2,12-04-2021,29-04-2022,voluntary,US,EMP-01112,FALSE,exited
EMP-04398,Anthony Blair,anthony.blair@company.com,Engineering,Backend,L2,17-09-2021,02-04-2023,voluntary,US,EMP-01123,FALSE,exited
EMP-04399,Alexander Becker,alexander.becker@company.com,Engineering,Data,L2,04-01-2021,,,US,EMP-03974,TRUE,active
EMP-04400,Richard Freeman,richard.freeman@company.com,Engineering,DevOps,L2,17-09-2021,,,US,EMP-03956,TRUE,active
EMP-04401,Renee Powell,renee.powell@company.com,Engineering,Backend,L2,13-06-2021,,,EU,EMP-03951,TRUE,active
EMP-04402,Lucas Lewis,lucas.lewis@company.com,Engineering,QA,L2,24-10-2021,27-04-2022,voluntary,APAC,EMP-01113,FALSE,exited
EMP-04403,John Ramirez,john.ramirez@company.com,Engineering,DevOps,L2,11-08-2021,04-01-2023,layoff,US,EMP-03954,FALSE,exited
EMP-04404,Charlie Medina,charlie.medina@company.com,Engineering,Frontend,L2,21-01-2021,,,EU,EMP-03963,TRUE,active
EMP-04405,Cheryl Park,cheryl.park@company.com,Engineering,Frontend,L2,16-10-2021,06-01-2022,layoff,US,EMP-03975,FALSE,exited
EMP-04406,Christina Lee,christina.lee@company.com,Engineering,QA,L2,09-12-2021,15-02-2022,layoff,US,EMP-03973,FALSE,exited
EMP-04407,Shannon Gill,shannon.gill@company.com,Engineering,Frontend,L2,15-08-2021,,,EU,EMP-03959,TRUE,active
EMP-04408,Deborah Khan,deborah.khan@company.com,Engineering,QA,L2,14-09-2021,,,US,EMP-02990,TRUE,active
EMP-04409,Heather Pearson,heather.pearson@company.com,Engineering,Frontend,L2,21-05-2021,01-12-2022,voluntary,EU,EMP-01103,FALSE,exited
EMP-04410,Scott Sharma,scott.sharma@company.com,Engineering,QA,L2,08-04-2021,,,APAC,EMP-01090,TRUE,active
EMP-04411,Jose Cook,jose.cook@company.com,Engineering,Frontend,L2,09-06-2021,03-10-2022,voluntary,US,EMP-03968,FALSE,exited
EMP-04412,Emery Nielsen,emery.nielsen@company.com,Engineering,DevOps,L2,16-03-2021,15-06-2022,voluntary,US,EMP-03962,FALSE,exited
EMP-04413,Blake Baker,blake.baker@company.com,Engineering,Frontend,L2,26-02-2021,,,US,EMP-02984,TRUE,active
EMP-04414,Frank Smith,frank.smith@company.com,Engineering,DevOps,L2,20-07-2021,,,US,EMP-01055,TRUE,active
EMP-04415,Edward Henry,edward.henry2@company.com,Engineering,Backend,L2,16-03-2021,,,US,EMP-03948,TRUE,active
EMP-04416,Pamela Cruz,pamela.cruz@company.com,Engineering,DevOps,L1,16-11-2021,25-12-2025,voluntary,US,EMP-01101,FALSE,exited
EMP-04417,Doris Watson,doris.watson@company.com,Engineering,Data,L1,06-01-2021,,,US,EMP-01071,TRUE,active
EMP-04418,Nicholas Murray,nicholas.murray@company.com,Engineering,Frontend,L1,21-01-2021,10-05-2026,voluntary,EU,EMP-00114,FALSE,exited
EMP-04419,Beverly Ford,beverly.ford2@company.com,Engineering,Frontend,L1,14-02-2021,,,US,EMP-00115,TRUE,active
EMP-04420,Michelle Romero,michelle.romero@company.com,Engineering,Backend,L1,21-11-2021,,,EU,EMP-03993,TRUE,active
EMP-04421,Harold Hayes,harold.hayes2@company.com,Engineering,Frontend,L1,12-01-2021,,,EU,EMP-03972,TRUE,active
EMP-04422,Robert Porter,robert.porter@company.com,Engineering,Backend,L1,14-03-2021,,,US,EMP-03977,TRUE,active
EMP-04423,Sebastian Robinson,sebastian.robinson@company.com,Engineering,Data,L1,24-07-2021,22-06-2022,layoff,US,EMP-02972,FALSE,exited
EMP-04424,Derek Bennett,derek.bennett@company.com,Engineering,Data,L1,03-08-2021,,,EU,EMP-03004,TRUE,active
EMP-04425,Heather Wallace,heather.wallace@company.com,Engineering,Frontend,L1,24-06-2021,01-05-2022,voluntary,US,EMP-01081,FALSE,exited
EMP-04426,Danielle Webb,danielle.webb@company.com,Engineering,Backend,L1,20-05-2021,24-09-2022,voluntary,EU,EMP-03996,FALSE,exited
EMP-04427,Cody Bennett,cody.bennett@company.com,Engineering,Frontend,L1,17-07-2021,,,US,EMP-02988,TRUE,active
